sku,attribute_set_code,product_type,additional_attributes
9283576417,Migration_Default,simple,"color=Black Classic Full Zip Hoodie,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=565&size=163"
9283576424,Migration_Default,simple,"color=Black Classic Full Zip Hoodie,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=565&size=12"
9283576431,Migration_Default,simple,"color=Black Classic Full Zip Hoodie,is_recurring=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=565&size=19"
9283576349,Migration_Default,simple,"color=Grey Classic Full Zip Hoodie,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=566&size=161"
9283576356,Migration_Default,simple,"color=Grey Classic Full Zip Hoodie,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=566&size=162"
9283576363,Migration_Default,simple,"color=Grey Classic Full Zip Hoodie,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=566&size=163"
9283576370,Migration_Default,simple,"color=Grey Classic Full Zip Hoodie,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=566&size=12"
9283576387,Migration_Default,simple,"color=Grey Classic Full Zip Hoodie,is_recurring=No,gift_wrapping_available=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=566&size=19"
mens-classic-full-zip-hoodie,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Apparel & Accessories>Clothing>Shirts & Tops>Sweatshirts,offline_product=No,filter_color=Black|Grey,sizing_chart_info=Size Chart_Men's Classic Authentic Tops,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,sizechart=size-charts/mens-tops"
9283576493,Migration_Default,simple,"color=Black Classic Sweatshirt,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=567&size=161"
9283576509,Migration_Default,simple,"color=Black Classic Sweatshirt,is_recurring=No,gift_wrapping_available=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=567&size=162"
9283576516,Migration_Default,simple,"color=Black Classic Sweatshirt,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=567&size=163"
9283576523,Migration_Default,simple,"color=Black Classic Sweatshirt,is_recurring=No,gift_wrapping_available=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=567&size=12"
9283576530,Migration_Default,simple,"color=Black Classic Sweatshirt,is_recurring=No,gift_wrapping_available=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=567&size=19"
9283576448,Migration_Default,simple,"color=Grey Classic Sweatshirt,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update,swatch_data=color=568&size=161"
9283576455,Migration_Default,simple,"color=Grey Classic Sweatshirt,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=568&size=162"
9283576462,Migration_Default,simple,"color=Grey Classic Sweatshirt,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=568&size=163"
9283576479,Migration_Default,simple,"color=Grey Classic Sweatshirt,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=568&size=12"
9283576486,Migration_Default,simple,"color=Grey Classic Sweatshirt,is_recurring=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=568&size=19"
mens-classic-sweatshirt,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Apparel & Accessories>Clothing>Shirts & Tops>Sweatshirts,offline_product=No,filter_color=Black|Grey,sizing_chart_info=Size Chart_Men's Classic Authentic Tops,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,sizechart=size-charts/mens-tops"
9283576592,Migration_Default,simple,"color=Black Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576608,Migration_Default,simple,"color=Black Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576615,Migration_Default,simple,"color=Black Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576622,Migration_Default,simple,"color=Black Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576639,Migration_Default,simple,"color=Black Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576547,Migration_Default,simple,"color=Grey Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576554,Migration_Default,simple,"color=Grey Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576561,Migration_Default,simple,"color=Grey Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
9283576578,Migration_Default,simple,"color=Grey Classic Drawstring Shorts,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=No,custom_layout_update_file=No update"
9283576585,Migration_Default,simple,"color=Grey Classic Drawstring Shorts,is_recurring=No,gift_wrapping_available=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,custom_layout_update_file=No update"
mens-classic-drawstring-shorts,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shorts,offline_product=No,filter_color=Black|Grey,sizing_chart_info=Size Chart_Men's Classic Authentic Bottoms,limited_edition=No,sizechart=size-charts/mens-bottoms"
9283576691,Migration_Default,simple,"color=Black Classic Sleeveless Hoodie,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576707,Migration_Default,simple,"color=Black Classic Sleeveless Hoodie,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576714,Migration_Default,simple,"color=Black Classic Sleeveless Hoodie,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576721,Migration_Default,simple,"color=Black Classic Sleeveless Hoodie,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576738,Migration_Default,simple,"color=Black Classic Sleeveless Hoodie,is_recurring=No,gift_wrapping_available=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,offline_product=Yes,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update"
9283576646,Migration_Default,simple,"color=Grey Classic Sleeveless Hoodie,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576653,Migration_Default,simple,"color=Grey Classic Sleeveless Hoodie,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576660,Migration_Default,simple,"color=Grey Classic Sleeveless Hoodie,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576677,Migration_Default,simple,"color=Grey Classic Sleeveless Hoodie,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576684,Migration_Default,simple,"color=Grey Classic Sleeveless Hoodie,is_recurring=No,size=XXL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
mens-classic-sleeveless-hoodie,Migration_Default,configurable,"gender=male,google_product_category=Apparel & Accessories>Clothing>Shirts & Tops>Sweatshirts,filter_color=Black|Grey,sizing_chart_info=Size Chart_Men's Classic Authentic Tops,sizechart=size-charts/mens-tops"
9283576790,Migration_Default,simple,"color=Black Classic T-Shirt,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576806,Migration_Default,simple,"color=Black Classic T-Shirt,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
9283576813,Migration_Default,simple,"color=Black Classic T-Shirt,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,custom_layout_update_file=No update"
